transaction,from,to,gas,gas used,cumulative gas used,transaction value
transaction,from,to,gas,gas used,cumulative gas used,transaction value,contract code url,contract value
0x7dba5d20ab0b2bc43535f5706782b1694712a6ca181517060eacf23b30abeef0,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,833460,0.0,,0.0
0x7dbe937cababd7f29cfa71b4abbd46169752c4b58b560a028436ee1a6240037c,0x54f5a95b9430046bb7f1554e5b2208970766018f,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0x7dca7a293a59b7ddae11758c7b5e1f9bd135af0b8996e33abb24d1287d725b09,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1000000,0.1,,1.16e-16
0x7dcf76816c14cd0a03c5be372c2534bf09c9fa21f4d392b59ba64c6e59e33f9d,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,3194480,0.0,,0.0
0x7dd3279d1c2884233d02458a7c4d5f74d90471f3f4f0f572e93e3bd3a59b348a,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,514026,1e-18,,7.3357e-14
0x7def44a01e9eee0d489ff5c5c6a26f4b4fb2f72e00bc969120da8cb1c44dceec,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1160690,0.0,,0.0
0x7df701f05aacb2fcd1af7a8fc87c166389270a1bf705333363a5d73b296c4c52,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1500000,0.1,,1.16e-16
0x7e0ba483d90acf2f00666bd98068e4ad8219d49258488a58d17d951d618801cb,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1728618,0.0,,0.0
0x7e1c074ccb000857f766f406c6d3f07428c5328ecbcfc938e2b56e1b52b63cf8,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2171444,0.0,,0.0
0x7e1d61286559b31b42efffe18dbd0fd1e18cacae9409bfb1c4b590e11e8683da,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1033530,0.0,,0.0
0x7e268e48e3d904e562783904dc1a5dc398b88369755d2c5c39b382e1e8eeba16,0xa84cb0f22a8c1d6f2bf5f425d568dd4c6bfe327f,0x7de5aba7de728950c92c57d08e20d4077161f12f,300000,300000,300000,1e-18,,8.789e-14
0x7e2a5c0b25812f1d391d55d53e0754052ba831140ecc98c3b87770142afb6317,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,959626,0.0,,0.0
0x7e2f19018686bcd0636ad752ea23c7f24d90f95ab3903b2c2516dce5c7b1bfe2,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0xbb009ee2047cfd6606b9d2b62a2573d1f15ee052,90000,90000,90000,0.0,,0.0
0x7e41906fb83d938500ac14e219f83cc73ce52de21e62c86b25a500ec7e114642,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0x386382301f8a66301b9024df591b2db4f488027c,200000,200000,200000,0.0,,0.00064953886693
0x7e54e1f0bf25bad09e71c212b7105a7e802755dcc9ff564d1c5ec1effbd1c38f,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,551992,1e-18,,7.3357e-14
0x7e61fdf2abd53921c4bc04d21a040da58a4d398043dfb2508c8015aa1d5ac5a0,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2456148,0.0,,0.0
0x7e656147f2e47a6d5cfd5f99381d1cd781484890034e9565546e610413413584,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,2000000,0.1,,1.16e-16
0x7e74a264148361934024e0872a75d6153dc92e703270adbfd17d3360f3228f1c,0x668cc646feabae0d24eb1a9664bbede83b41517a,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0x7e786ce2c9c2c17a7151462cb52cd8d6261a1a6e9acf5d3b3b758f03c1236882,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1651226,0.0,,0.0
0x7e7a2fa6ffede84ab8d928862e0bfeba8ae5e5c48edf365455756c5b21fa1493,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,207165,1e-18,,7.3357e-14
0x7e7b86d38f3751d119b1ca9097785e0048b8dc90313a1643c824e8870e81e4fb,0xfcf9f6a78f06227522c6f948ec0119da31680ef7,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0x7e8643165b8f2865258a5c624e6166f484f405bd535c938e7cdbf1128750c55e,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1439198,0.0,,0.0
0x7e8d6ea47b82da0c7441fe9b3db6de1ed4ec2e6c1a10346df92467cd684df079,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1970690,0.0,,0.0
0x7e93018d5d12ae5b8fd9b1151d7b68175e5270e1ed09b2e1cd67a043776f8000,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1948952,0.0,,0.0
0x7eb0255a22e6bd9ea630e41330ba3af034720a00129961c218beb96a0b54945b,0xb834e3edfc1a927bdcecb67a9d0eccbd752a5bb3,0xdd6af7685fd331db93a5d0deaae0b4e43d6c1f62,2200000,1169582,1421582,0.0,,0.0
0x7eb0531139f587f9f37dbbb989a6792cdd01b88bb1a350307c48d20a00e114a7,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,2500000,0.1,,1.16e-16
0x7eb40741c5d240043838632e6b056b526cd7c52239968ab3ee4030aa9a1af944,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,881834,1e-18,,7.3357e-14
0x7eb49ebf3d42ba9d744ba1b26894e14beccd0f1d06d65aa073b5ed0b4ebeda98,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68927,137982,1e-18,,7.3357e-14
0x7eb8dcca194d51b326ab4118aaa8bbe3ba800aa54acbd961acb9988e4bd3cf32,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,138046,1e-18,,7.3357e-14
0x7edca52e10a6c13d276c804f6f1205b366fe86100bbc58d78ebf43566ec4e9b3,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2171754,0.0,,0.0
0x7edf690efe8ce4b779c2fe19a07ae22daa00021221f25d8c5608d2fff537da2e,0x878d1e91643ce1765779d9f34018410beb9f6ad0,0x7de5aba7de728950c92c57d08e20d4077161f12f,300000,300000,300000,1e-18,,8.789e-14
0x7ee22e6185bc1083364629ad9cd108f0d4b80cc8c73edf03381cd1898782d4fc,0xe4b68288603d8cbf4fb956e85adc85f05c8b2ff7,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,91527,366108,1e-18,,8.789e-14
0x7f03e4c6b2044c43a9f87ae4c436e54a42506a8d336e7a18ed32222302502039,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,3128152,0.0,,0.0
0x7f0cc1488214fe6a41039e355550cba5e386eff810f9bce9eabb87a12d996483,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0xe3a555ceea97d34dcd9223e878ff226808c7ca47,200000,200000,242000,0.0,,0.0
0x7f0dc9b6e726e5a310ed3ab3cbd8fa90944503bf574ca948954e433e1fbd2b4a,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,535840,1e-18,,7.3357e-14
0x7f0fc4fcaad970df412e4669296452d73f28d669853b0266244f124bd1890145,0x8b8b14fc16ffa636cb95634a35d7351505e92694,0xb21f8684f23dbb1008508b4de91a0aaedebdb7e4,2500000,2500000,2500000,0.0,,0.0
0x7f1ce862d4b92874d46478a14ea36f41e0394a6593594b3a469c1b02258d838d,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2500000,0.0,,10.2128
0x7f2f4701fc1d9d4d8a66f0de774a31dd9d2b6d3ac14f60391d7bf95598348e6c,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1704750,0.0,,0.0
0x7f39d3a682a3a81280305b4398c8df2b7c5e2a5a4c92174f0775b982cbb7aa8c,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2579754,0.0,,0.0
0x7f665485b8282fb6c44bde122de42f609909ee9963d25cc66653660f2a7597ac,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,659444,0.0,,0.0
0x7f6c7efb5c88d72ccc9c284f3decdacfc50c6a52fae8b5ef9106787b2081b3f5,0x33b30326ae93ded767c7f01cfed0a02e4b8e08ed,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0x7f82ae99127bd54820896d5ee6815503496195546a59c81d4b1a79c13d156447,0xa2faf715fdc9992b5b7fae6db20ee7b9a56b6cbd,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0x7f86b2f9628f0d6cb8f6206ec57dcc9baded1c5e349b7428ee5a8ea5507513b1,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,857584,0.0,,0.0
0x7f99d3e8b1ce23459bd06a445e6da57e5d83ff296db89b46e402a145f879d737,0x6dcb44c41c49c2086d47c614d726c20fc7cd447f,0x7de5aba7de728950c92c57d08e20d4077161f12f,300000,300000,974532,1e-18,,8.789e-14
0x7fb8b5da782e95a1bc8fb5daf909ffa990539095d3d86d2de98bb5a3d9ca1f7b,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1019444,0.0,,0.0
0x7fbe99fafdd89f49fa7efe9901ec33458bd716fc3e0f600fe3e9ab16471244bd,0x0047a8033cc6d6ca2ed5044674fd421f44884de8,0x24299714c4ddbc20fc98ec21f89c03712033c30f,1800000,1800000,1800000,0.105406288539,,0.0
0x7fc1437ab2db7e7419e30944ccb0d5cad11892b84926b8ed557e7accd1a1c799,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,694967,1e-18,,7.3357e-14
0x7fc3eed37b6d6e94874454e8e30f89e9084e1ebfd177bb6e5551589d9b91096d,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,207101,1e-18,,7.3357e-14
0x7fc7d1512077c3487e54eba138fad324c416a8656a6ccdc1c4bb81c281ad1925,0xa1461346b9860efc74db5fc6e248e8e0b627f29c,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,292000,1e-18,,8.789e-14
0x7fccc544ab8f6b035a169a4fd29bcfdf06ba284bab784075af402f7f89402f01,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,465156,1e-18,,7.3357e-14
0x7ffd8c5072f0a565abfdd06569674d306c8b4ba5ff92c3526393e3227b5bf1a5,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,138046,1e-18,,7.3357e-14
0x800768980126c3691c720f4bb6e92521b24ff251946345bc3fa1797605ee5098,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2510444,0.0,,0.0
0x80080411df23a81eba632bd3050666dad148308718be35a19e7c1462f774a933,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2692452,0.0,,0.0
0x800d7d7e8a42f13b3ec3709402c568cb2dfac68721f1dae9fa81106bd7d6a34e,0xfcf9f6a78f06227522c6f948ec0119da31680ef7,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0x8035fd2bb610828fbbaec1f9b2902c26c4c7656dcc882e3d5894010ab64c3003,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,154690,0.0,,0.0
0x805b70383bf87849526198ba67f220ef0f4e847665876ee0a09983fd83f64efc,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,525257,1e-18,,7.3357e-14
0x8075b83910c4cbfab35f2348fb74c82a68d5d111aa89f725276f08f9bb49c824,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,807964,0.0,,0.0
0x8084997142c78b7a3d36cc2af4c41c90f04d90124e9e7e67264c38a9e703e4d1,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,831000,0.0,,0.0
0x80863aa6717a5eab528fe1b03add0ca455227accaac839ce46e5cb1ff7435526,0x335c679af3e17e70201e700e54731a68aff84b5e,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0x8087f923e57a44dbcec648a87c7e15cd89588b0409a9c3fc91b87aaa40a4fb6d,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,601134,0.0,,0.0
0x8090d6490339dd8a8bc6333c5546d73ed2ab756d206c9e40e3175452780e0df3,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,818958,0.0,,0.0
0x809181c3df44c0b53b928ff08d4d57bda7856b90159bb7e2e66c1127fa2f8f51,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,402000,0.0,,0.0
0x8097e346903a4a6efd46bc2aab649fe5127f4dde7950e00f99fd2c04c648fe2f,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,69055,1e-18,,7.3357e-14
0x80c0abf90d70a541e851f873428a538a2408b979c02cc231eeb567dee3bdb84d,0xfbe0afcd7658ba86be41922059dd879c192d4c73,0x109c4f2ccc82c4d77bde15f306707320294aea3f,500000,500000,500000,1.0,,9.0
0x80c87a5ded1bd404e77d2b42ee4e086c0ae11e8f8fb9047ed8401e5a8c154b95,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,375690,0.0,,0.0
0x80ce4173ae470f91eb2ee2dd0fb898f3ff9748ffc8795436b4db33fb1adfaae0,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1250690,0.0,,0.0
0x80dd04ea708bcbf37612f74e711ec3d9cc27036e244ac4869859ee7a0c82a79c,0x8b8b14fc16ffa636cb95634a35d7351505e92694,0xb21f8684f23dbb1008508b4de91a0aaedebdb7e4,2500000,2500000,2500000,0.0,,0.0
0x80efde0934c956a640dc2d84715a3ac9f8217fe8c2b9cea62aa47fe5a98c741e,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2168628,0.0,,0.0
0x8104d11a50e523fd5059e73b0b7b673fdb55f58a93cf0d71d04abe8e5025b0f0,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,483193,1e-18,,7.3357e-14
0x811257d95c5d9a44857dee911d50d91046e3870ac941b2fd956aa8649066654f,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,818220,0.0,,0.0
0x811ea17817957a50ca401640e0ec44c9d2dc57536981bf502e352a37edf15a1c,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,337103,1e-18,,7.3357e-14
0x814c3362449076f1b32765bee966b04620dd2e7a87d4eeb8eef08e062893f1d5,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,321015,1e-18,,7.3357e-14
0x81559477df8172ba523eb04c18c2305fa081acc12ba44ba42e5aef6c750fd730,0x8b8b14fc16ffa636cb95634a35d7351505e92694,0xb21f8684f23dbb1008508b4de91a0aaedebdb7e4,2500000,2500000,2542000,0.0,,0.0
0x8167770b546a3f950f1288d90258cc7d785a3c28550500e29f6f085010fdc336,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2980954,0.0,,0.0
0x81706f5aa5c81553584583f1272579c13ad2a20cb7886d9510cc1be76dff2025,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,174055,1e-18,,7.3357e-14
0x817af53186a61525ceafe5b73f1911085d5af7e0ad478df3c45eb01134d6222b,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,69055,1e-18,,7.3357e-14
0x818addaccb35e1b153abc7673c63743e57299a867a76a259adbdc2b645a13986,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2848824,0.0,,0.0
0x8191763716a19a215fffff01078b60e83c9777a8b539508e70ae9909100a471d,0xe685a9f3ae5378b4428ce94cfde7fa94c16fcf42,0x7894ccf2997c8c89a80b86faa012d09d53ed48b9,100000,100000,100000,0.692589,https://chriseth.github.io/browser-solidity/?gist=e031556e345a9f525bc34734b1d164ec,3.9229351
0x8192a692cc01bdacfb0a50db2b6ec1c1fd4ac193b28afad549dfddd020f2cad2,0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,0x2f097fda1d3d4edad846d816db83395ac11fc8e8,250000,250000,434279,60.40000048,,0.0
0x8197c9357feaf2a1214bf45632f63fbcb913c6349afec65fa567a5aa4ba854f8,0x0047a8033cc6d6ca2ed5044674fd421f44884de8,0x4b70c966f6b7c8608fa3da27c1a9f8ead6acde1e,1800000,1800000,1800000,0.10752688172,,0.0
0x81a73d7d10975a3712f0d435bc0fa51d1fc60801a7e4c67644f3e000b0d984e6,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,757622,1e-18,,7.3357e-14
0x81b17e5cfe31c1eee70b0a261777b83fd750febcbca18ca51cc4f2d48667b5b1,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1271754,0.0,,0.0
0x81bf73e12da4207ab53c9b2f218b84b3e8bf94fe8c7029c7702548d47455ccfb,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2456084,0.0,,0.0
0x81e2173c2e075753c25e503b19b4440f3fe223df63b434568260f8a52ad12267,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1500980,0.0,,0.0
0x81ee2e6a023eda4362da8096613963653c9eacef625a3d9a46107d81fbc7c0e7,0x8b8b14fc16ffa636cb95634a35d7351505e92694,0xb21f8684f23dbb1008508b4de91a0aaedebdb7e4,2500000,2500000,2500000,0.0,,0.0
0x81f2417e296b328f118aaba08a312a22e03522166494a8d231b68d10f4ac9bfa,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,475854,1e-18,,7.3357e-14
0x81f4856da891fa3e80c4fbaf70714557927d4a19ccc0ed8787a267a16b1ffe0a,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1199444,0.0,,0.0
0x81fe915b45a8ec2b81ad3f02874c278582f2a54bb170d38cc5a3f7cacc6175a1,0xcb01e47c5954fd3018bf2d4d154c7254a4c37fb0,0x917d89e7356b06a379e61d157244e3cc0245f9fb,3000000,1156347,1156347,0.5,,0.0
0x820c04ee30df8e92483b10e531a37b3fa06216b6679dc4a3c083908dfb4bd5fd,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2584000,0.0,,10.2128
0x821676217d08905887381075d433b4bfba05528debe7eb14bb3d17de37dd169a,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1739380,0.0,,0.0
0x82188326249c6e289930001e951011ce4dca15a591b76205cfabaed896cb0f27,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2901000,0.0,,0.0
0x8235ed28487d57681dcb16487937eaaf80229b744997fb6c3761a133c3721ad8,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1000000,0.1,,1.16e-16
0x82486d9f7458443aa2735df610fb4ff9917a23376f9ee70bf28900f63890abae,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0x13fe4cfe98096cd8af740646c419ec6edb4a33b1,200000,200000,221000,0.0,,8e-13
0x826567de516d73c9ef1825d5eb0a7b1c9eaa74903200b7124a7d39285977cc02,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1259198,0.0,,0.0
0x8276f753449aa2ce51512e688050a2ee099ace19071ecd65a965df06feb9e44b,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1000000,0.1,,1.16e-16
0x82778bc821bfe898477e4bfaabb18fb6fbe07e25a3de6e0e6db92ed10f8f368c,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1823380,0.0,,0.0
0x828984144efef56d36385723befc187dbdb2422a5851ab803483a62f4855aae4,0xa932521b7bf4c7da5052dc4eec8e20a96e2f8db9,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,622764,1e-18,,8.789e-14
0x828b92f3fe66d4064bc26f5bc596ea06cf906938ba11be1049e1e628b0ed3fcd,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,663303,1e-18,,7.3357e-14
0x829ee029dc91cb571ec0b2d0c413e15160314c153113ff458e025c87566ce538,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,343626,0.0,,0.0
0x82aff13d91d998729c7afc94e395ea5606b0557ded439a91522e5d32b03fd0dc,0x17b358e3ea19c7779d00bed6a48397337cc7168a,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,542000,1e-18,,8.789e-14
0x82b9ef9d26e2b6ae58ccfb660389827417f8f0c55adf982a1aa7f3c2ed569326,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,1236356,1e-18,,7.3357e-14
0x82bcb4daff9fa0175112b3a7e5306aa22e1d5567a96d4452713749e25ebbb560,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1096669,0.0,,0.0
0x82f2d513d59cc90b4bebb9d41ba2303242c2c6b6856b3eccc4b71c3f49ff30c8,0x2a1ecba8cf355c7f19e9e9abad6bac807e98a7bc,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0x82fd224783c58eefc5e1b8621d7a98a31a6daa5961205be47898263c8bbc8e7b,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,871888,0.0,,0.0
0x82fec0a46eaa2ed9a10c91a183f3868633b2901ee0fd9de45088e300643df9ca,0x0047a8033cc6d6ca2ed5044674fd421f44884de8,0x76116125ab9673b37141b1603e6c5e70d9d8b1ab,1800000,42752,42752,1.1e-17,,2.2e-17
0x83076bfd8bccd176fcb4625bf39532057351e9187b9b22db78e6528376875765,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,130002,1e-18,,7.3357e-14
0x8310b6d6b66ebf832d6f9334fed06026d99cb3eb5d0cd3ebb2f335db10ae2a3d,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,3100000,3100000,3142000,0.0,,10.2128
0x8321c6746c9d0eaa74f77391337624101d82580b610d6a99190cd3da53b610ea,0x125244b5700dee9c20259282701d305873fde7f8,0xd80f671e70c86b6c95092099384c62b7b4eecbc5,1800000,1800000,1800000,1e-18,,0.0
0x832b8ec1f0e06799b40c990156630adea8d41df6a5bc16a2ab9fb551227ea3a6,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,132055,1e-18,,7.3357e-14
0x833971c65f2a96a6840c8e7db848e56b43cb3028931c2dd9740014ec3b873ebc,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,69055,1e-18,,7.3357e-14
0x83506da5c5b14cd9104b81a746da65d961f6fc1e78ae3cc296afd3ed92d37f2c,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2500000,0.0,,10.2128
0x835dca3ab16ed9cbe2c8bf55176928f2f2ef1e55a4ceae2883081c6e88b83c5a,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,220121,1e-18,,7.3357e-14
0x835f83a980ec98a2bf49a3e135e915c0e1adbb05ed47e761f62d20f2f99eab29,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
